Name,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Categories
CHOA CHU KANG,1.3853167,103.744325,Warren Golfers' Terrace,1.3842395749447907,103.73670849100694,Restaurant
CHOA CHU KANG,1.3853167,103.744325,T-Bar,1.3843017913714537,103.73666924617869,Bistro
CHOA CHU KANG,1.3853167,103.744325,Sports Lounge @ Warren Golf And Country Club,1.3835442425213444,103.73667609823043,Lounge
CHOA CHU KANG,1.3853167,103.744325,Warren Gymnasium,1.383628374478709,103.73659716941327,Gym
CHOA CHU KANG,1.3853167,103.744325,Warren Country Club Bowling,1.38353132749806,103.73657539486885,Bowling Alley
CHOA CHU KANG,1.3853167,103.744325,Hong Kiat Seafood Restaurant,1.3764675371500572,103.74386540534945,Coffee Shop
CHOA CHU KANG,1.3853167,103.744325,Warren Poolside Cafe @ Warren Golf & Country Club,1.383773,103.73609463,Gym Pool
CHOA CHU KANG,1.3853167,103.744325,7-11,1.3834230808291739,103.75280372023877,Convenience Store
CHOA CHU KANG,1.3853167,103.744325,Rite Pizza,1.3764648108648772,103.74385782672834,Pizza Place
CLEMENTI,1.3151003,103.7652311,Xin Peng La Mian Xiao Long Bao,1.3136611,103.76419,Dim Sum Restaurant
CLEMENTI,1.3151003,103.7652311,GameWerks,1.3145050442743482,103.7643027305603,Video Game Store
CLEMENTI,1.3151003,103.7652311,Fitness First Platinum Clementi,1.3119545799581729,103.76510334481439,Gym
CLEMENTI,1.3151003,103.7652311,Golden Rooster (Clementi),1.3133874383486301,103.76582623741506,Fried Chicken Joint
CLEMENTI,1.3151003,103.7652311,Kimly Seafood 全味港式烧腊,1.314636983187089,103.76699685017519,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,Fried Carrot Cake 炒菜頭粿,1.313511123939743,103.76456344703749,Chinese Breakfast Place
CLEMENTI,1.3151003,103.7652311,Art•Friend,1.3123954454723044,103.76567916018058,Arts & Crafts Store
CLEMENTI,1.3151003,103.7652311,Lao Ban Soya Beancurd 老伴豆花,1.3144393248080246,103.76513892232951,Dessert Shop
CLEMENTI,1.3151003,103.7652311,Saizeriya Ristorante E Caffe,1.3120133128191802,103.76499484965457,Italian Restaurant
CLEMENTI,1.3151003,103.7652311,Whampoa Soya Bean,1.3136487426758972,103.76454909737589,Dessert Shop
CLEMENTI,1.3151003,103.7652311,Soup Restaurant 三盅兩件 (Soup Restaurant),1.3151353753882422,103.76488053332439,Soup Place
CLEMENTI,1.3151003,103.7652311,Clementi 448 Market & Food Centre,1.3135061033403834,103.76459330372082,Food Court
CLEMENTI,1.3151003,103.7652311,328 Coffee Shop,1.313750598775886,103.76677487811548,Food Court
CLEMENTI,1.3151003,103.7652311,The Daily Scoop,1.323567030800676,103.76771444235753,Ice Cream Shop
CLEMENTI,1.3151003,103.7652311,Clementi Stadium,1.309598,103.763033,Stadium
CLEMENTI,1.3151003,103.7652311,Clementi Swimming Complex,1.3094145303274392,103.76557861627437,Pool
CLEMENTI,1.3151003,103.7652311,Firefly Park @ Clementi,1.3203851106126934,103.76484361093581,Park
CLEMENTI,1.3151003,103.7652311,Casa Clementi Landscape Garden,1.3098955981774991,103.77099976157724,Garden
CLEMENTI,1.3151003,103.7652311,Baker Talent,1.3146712970404795,103.76469224975706,Bakery
CLEMENTI,1.3151003,103.7652311,Ô boeuf à 6 pattes,1.3164157574319668,103.75987023569505,French Restaurant
CLEMENTI,1.3151003,103.7652311,Joyful Paradise,1.314154009232714,103.7635093170412,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,308 海鲜煮炒,1.321086040079125,103.76652578600303,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,WE Cinemas,1.311952802607596,103.76509536320955,Multiplex
CLEMENTI,1.3151003,103.7652311,Jinjja Chicken,1.315192,103.764618,Fried Chicken Joint
CLEMENTI,1.3151003,103.7652311,Habib's Rojak - Indian Rojak Specialist,1.311522,103.759925,Indian Restaurant
CLEMENTI,1.3151003,103.7652311,Classic Cakes,1.3235664040295125,103.7677606012209,Bakery
CLEMENTI,1.3151003,103.7652311,Thaksin Beef Noodle,1.3127466700755805,103.76510849259725,Thai Restaurant
CLEMENTI,1.3151003,103.7652311,Boon Kee Wanton Noodle,1.3135286278394256,103.76458457190402,Noodle House
CLEMENTI,1.3151003,103.7652311,Faber Valley,1.3171783544255498,103.75963679146517,Pub
CLEMENTI,1.3151003,103.7652311,Hong Ho Phang Hong Kong Tim Sum 丰和香香港点心,1.315145383397447,103.76697365071114,Dim Sum Restaurant
CLEMENTI,1.3151003,103.7652311,Fredo’s,1.322443,103.770365,Bakery
CLEMENTI,1.3151003,103.7652311,Soon Lee 顺利 (Soon Lee),1.3133737374492633,103.76467324978132,Asian Restaurant
CLEMENTI,1.3151003,103.7652311,Springleaf Prata Place,1.3219848034533817,103.77015428501775,Indian Restaurant
CLEMENTI,1.3151003,103.7652311,Blk 378 Clementi Ave 5,1.3174415122257401,103.76731724162954,Coffee Shop
CLEMENTI,1.3151003,103.7652311,Jit It Thai San Popiah (Yue Yi Tai Shan Popiah),1.3126580812673125,103.76534246744868,Snack Place
CLEMENTI,1.3151003,103.7652311,Chin Huat Live Seafood Restaurant 镇发活海鲜,1.3223820536216788,103.76955393359003,Seafood Restaurant
CLEMENTI,1.3151003,103.7652311,Lei Yuen Delights 乐园美食,1.321074190136475,103.76654056232374,Food Court
CLEMENTI,1.3151003,103.7652311,McDonald's,1.3123934028476523,103.76592261439633,Fast Food Restaurant
CLEMENTI,1.3151003,103.7652311,Popular Bookstore,1.3151038674787716,103.7648786911558,Bookstore
CLEMENTI,1.3151003,103.7652311,Buttercake N Cream,1.321759125629836,103.76979973736162,Dessert Shop
CLEMENTI,1.3151003,103.7652311,Ulu Pandan Park Connector,1.3221473165282145,103.76758575439453,Trail
CLEMENTI,1.3151003,103.7652311,Phoon Huat & Co.,1.3131496033724803,103.7628832578269,Grocery Store
CLEMENTI,1.3151003,103.7652311,Brothers Rojak,1.3127480920179142,103.76522421656111,Asian Restaurant
CLEMENTI,1.3151003,103.7652311,Subway,1.3150749737586223,103.76493186498523,Sandwich Place
CLEMENTI,1.3151003,103.7652311,Challenger,1.3152052660196536,103.76480853075027,Electronics Store
CLEMENTI,1.3151003,103.7652311,McDonald's / McCafé,1.3155393570665985,103.7647235560603,Fast Food Restaurant
CLEMENTI,1.3151003,103.7652311,Chai Ho Satay 财好沙爹,1.3134111308811816,103.76471803983341,BBQ Joint
CLEMENTI,1.3151003,103.7652311,Ootoya Japanese Restaurant 大户屋,1.3152849739411399,103.76481023865026,Japanese Restaurant
CLEMENTI,1.3151003,103.7652311,Bedok Chwee Kueh 勿洛水粿 (Clementi Branch),1.3134781191338019,103.76433155413817,Chinese Breakfast Place
CLEMENTI,1.3151003,103.7652311,Ayer Rajah (West Coast Drive) Market & Food Centre,1.3117841756636086,103.75972356224332,Food Court
CLEMENTI,1.3151003,103.7652311,Polypet,1.321809125953705,103.77101107829839,Pet Store
CLEMENTI,1.3151003,103.7652311,Summer Hill,1.321941,103.770151,Café
CLEMENTI,1.3151003,103.7652311,A-Poh Kitchen,1.313313034370496,103.77030617015498,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,W•39 Bistro & Bakery,1.3084553949870485,103.76241121298055,Café
CLEMENTI,1.3151003,103.7652311,Sheng Siong Supermarket,1.310103907880893,103.76855014270176,Market
CLEMENTI,1.3151003,103.7652311,Ichiban Sushi,1.3153427099687938,103.76479970774696,Sushi Restaurant
CLEMENTI,1.3151003,103.7652311,Yakiniku-OhJi Goen,1.311978,103.765011,Japanese Restaurant
CLEMENTI,1.3151003,103.7652311,West Bowl,1.3095851750582752,103.7637866934694,Bowling Alley
CLEMENTI,1.3151003,103.7652311,Prata Alley,1.3120842338449512,103.76513217419662,Asian Restaurant
CLEMENTI,1.3151003,103.7652311,Clementi Florist & Aquarium (C328),1.3138683071378605,103.76696541409505,Pet Store
CLEMENTI,1.3151003,103.7652311,NTUC FairPrice,1.3126397425098555,103.76595805242523,Supermarket
CLEMENTI,1.3151003,103.7652311,Crystal Jade Kitchen 翡翠小厨,1.3153502025036363,103.76478700948594,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,Joyden Seafood Restaurant,1.3093276709462556,103.76371844019324,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,Sheng Siong Supermarket,1.3150907851952027,103.77112975877915,Supermarket
CLEMENTI,1.3151003,103.7652311,Clementi ActiveSG Sports Centre,1.310860560736149,103.76501995510465,Gym
CLEMENTI,1.3151003,103.7652311,Food Loft @ 431,1.3133163901504554,103.76354414094249,Food Court
CLEMENTI,1.3151003,103.7652311,Da Jie Niang Dou Fu 大姐釀豆腐,1.3143123,103.770325,Asian Restaurant
CLEMENTI,1.3151003,103.7652311,Evertop Hainanese Chicken Rice,1.3146814667972877,103.7701584026242,Chinese Restaurant
CLEMENTI,1.3151003,103.7652311,Sunset Railway Cafe,1.3237142234026902,103.76760608305155,Café
CLEMENTI,1.3151003,103.7652311,West Coast Recreation Centre,1.309619340764771,103.76398086547852,General Entertainment
CLEMENTI,1.3151003,103.7652311,KFC,1.3082916717106552,103.76222003614114,Fast Food Restaurant
CLEMENTI,1.3151003,103.7652311,Food Loft,1.3207210285863915,103.7670611662988,Food Court
CLEMENTI,1.3151003,103.7652311,Sungei Ulu Pandan,1.3218166577388764,103.76846484186622,Canal
CLEMENTI,1.3151003,103.7652311,Mr Teh Tarik Eating House,1.3123593277261332,103.76017575144056,Halal Restaurant
CLEMENTI,1.3151003,103.7652311,Cartello Santeria™ Pubs & Bbq,1.3176713569824374,103.76366107385239,Hookah Bar
CLEMENTI,1.3151003,103.7652311,Cold Storage,1.3235878753940613,103.76764173550765,Supermarket
CLEMENTI,1.3151003,103.7652311,Haq-Insaf's Eating Place,1.3081739469941236,103.7616825501439,Indian Restaurant
CLEMENTI,1.3151003,103.7652311,Bus Stop 20101 (Nan Hua Pri Sch),1.3199452470488622,103.76228058247264,Bus Station
CLEMENTI,1.3151003,103.7652311,Domino's Pizza,1.3123684018002735,103.76013907729066,Pizza Place
CLEMENTI,1.3151003,103.7652311,Blk 512 West Coast Drive,1.3094481230456883,103.76040773608587,Residential Building (Apartment / Condo)
CLEMENTI,1.3151003,103.7652311,Grindelwald Supermarket,1.3220512507022995,103.77018191397245,Grocery Store
CLEMENTI,1.3151003,103.7652311,Khao San,1.321896,103.761951,Coffee Shop
CLEMENTI,1.3151003,103.7652311,Foodpark,1.3223890787740145,103.76996237669958,Food Court
CLEMENTI,1.3151003,103.7652311,Sin Heng Hock Kee Eating House,1.3087315513158548,103.76103576561245,Food Court
CLEMENTI,1.3151003,103.7652311,Ai Gossip Corner,1.3081462826598393,103.76183919499199,Indian Restaurant
CLEMENTI,1.3151003,103.7652311,Food Paradise,1.308087922295051,103.75990471993386,Coffee Shop
CLEMENTI,1.3151003,103.7652311,Chicken Talk Kitchen (Western),1.3075323920264939,103.7605208943371,Halal Restaurant
CLEMENTI,1.3151003,103.7652311,Tenis Court Carabelle,1.3177590569254134,103.75665093630289,Tennis Court
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Outdoor Theatre,1.2889043425663702,103.85600131170524,Performing Arts Venue
DOWNTOWN CORE,1.28747505,103.85603322292744,The Merlion,1.286906421390687,103.85435611180665,Outdoor Sculpture
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade - Theatres On The Bay,1.2898371845798673,103.85540355727072,Performing Arts Venue
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay,1.284992247519025,103.8566780090332,Bay
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Riverside,1.2888952713583763,103.8550978155989,Waterfront
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Theatre,1.2899318061542575,103.8550369159392,Theater
DOWNTOWN CORE,1.28747505,103.85603322292744,One Fullerton,1.2857966380343786,103.85418059470722,Plaza
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Park,1.2889675708353954,103.85358044117562,Park
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Concert Hall,1.2899135232745114,103.85498280184933,Concert Hall
DOWNTOWN CORE,1.28747505,103.85603322292744,Singapore F1 Bay Grandstand,1.289449790374154,103.85859690024587,Event Space
DOWNTOWN CORE,1.28747505,103.85603322292744,Esplanade Concourse,1.2899180869958755,103.85496081994411,General Entertainment
DOWNTOWN CORE,1.28747505,103.85603322292744,NS Square (The Float @ Marina Bay),1.2881671823763388,103.85899543762207,Event Space
DOWNTOWN CORE,1.28747505,103.85603322292744,The Fullerton Hotel,1.2862,103.85298,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Merlion Park,1.2866564658048365,103.8544479619874,Sculpture Garden
DOWNTOWN CORE,1.28747505,103.85603322292744,Louis Vuitton Island Maison,1.2851123562237643,103.85853752419233,Boutique
DOWNTOWN CORE,1.28747505,103.85603322292744,ArtScience Museum,1.2863578168060021,103.85944922810626,Art Museum
DOWNTOWN CORE,1.28747505,103.85603322292744,Fullerton WaterFront,1.2848221090926681,103.85343323411014,Waterfront
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Street Circuit,1.2899262662028559,103.85745048522949,Racetrack
DOWNTOWN CORE,1.28747505,103.85603322292744,Cavenagh Bridge,1.2865958046384585,103.8523381948471,Bridge
DOWNTOWN CORE,1.28747505,103.85603322292744,The Fullerton Bay Hotel,1.2838775216184781,103.85331433621205,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Gerry's Grill,1.2893087743562603,103.85689087068657,Filipino Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Sands Boardwalk,1.284048347205377,103.85849118232727,Waterfront
DOWNTOWN CORE,1.28747505,103.85603322292744,The Oval @ Singapore Cricket Club Pavilion,1.2890063261799183,103.85243809189993,Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,"Swimming Pool | Mandarin Oriental, Singapore",1.2902743243071546,103.85868442351773,Hotel Pool
DOWNTOWN CORE,1.28747505,103.85603322292744,Asian Civilisations Museum,1.2871133945901516,103.85205165999581,History Museum
DOWNTOWN CORE,1.28747505,103.85603322292744,Singapore F1 GP: Padang Stage,1.2906966201285628,103.85329735080651,Concert Hall
DOWNTOWN CORE,1.28747505,103.85603322292744,"The Ritz-Carlton, Millenia Singapore",1.2907544458539724,103.86009056812281,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Sands,1.2831902557086854,103.85912418365479,Resort
DOWNTOWN CORE,1.28747505,103.85603322292744,Future World: Where Art Meets Science,1.2863834315851836,103.85946962229944,Exhibit
DOWNTOWN CORE,1.28747505,103.85603322292744,CUT by Wolfgang Puck,1.2853498841123125,103.85944005306924,Steakhouse
DOWNTOWN CORE,1.28747505,103.85603322292744,Colony,1.290697011096667,103.85991359072064,Buffet
DOWNTOWN CORE,1.28747505,103.85603322292744,Gajalee,1.2892674621448696,103.85654224319975,Indian Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,The Ritz-Carlton Club,1.290476718023489,103.86025392289648,Lounge
DOWNTOWN CORE,1.28747505,103.85603322292744,"Mandarin Oriental, Singapore (Mandarin Oriental)",1.2908185,103.8582972,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Prada,1.284649783269694,103.85918575181577,Boutique
DOWNTOWN CORE,1.28747505,103.85603322292744,National Gal­lery Singa­pore,1.2907395913341984,103.85154786540198,Art Gallery
DOWNTOWN CORE,1.28747505,103.85603322292744,Singapore F1 Circuit Gate 3,1.2922431064599564,103.85414600372314,Event Space
DOWNTOWN CORE,1.28747505,103.85603322292744,Morton's The Steakhouse,1.291033737561391,103.8584616780281,Steakhouse
DOWNTOWN CORE,1.28747505,103.85603322292744,Victoria Theatre & Victoria Concert Hall,1.2883541544235495,103.85173122943438,Monument / Landmark
DOWNTOWN CORE,1.28747505,103.85603322292744,Mastercard Theatres,1.2854227336474386,103.85951835333009,Theater
DOWNTOWN CORE,1.28747505,103.85603322292744,The Sandwich Shop,1.2919294546766147,103.85592646115182,Sandwich Place
DOWNTOWN CORE,1.28747505,103.85603322292744,Garden Walk,1.2860556672331562,103.85999243599504,Roof Deck
DOWNTOWN CORE,1.28747505,103.85603322292744,Starbucks,1.2856320767718488,103.85388935351173,Coffee Shop
DOWNTOWN CORE,1.28747505,103.85603322292744,Peach Blossoms,1.2915880609081736,103.85728886622084,Dim Sum Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,The Shoppes at Marina Bay Sands,1.2835677112166215,103.85919141386246,Shopping Mall
DOWNTOWN CORE,1.28747505,103.85603322292744,Pan Pacific Singapore,1.2919535380366518,103.85925680588429,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,New Creation Church (MBS),1.2824229508693408,103.85884036741291,Church
DOWNTOWN CORE,1.28747505,103.85603322292744,Rooftop Infinity Pool,1.2838680013656365,103.86072464098557,Hotel Pool
DOWNTOWN CORE,1.28747505,103.85603322292744,CULINARYON,1.284876109016574,103.85093299421413,Comfort Food Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,edge | food theatre,1.2918697918710262,103.85924145313497,Buffet
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Waterfront Promenade,1.2811245137355043,103.85555642836434,Waterfront
DOWNTOWN CORE,1.28747505,103.85603322292744,"Club Lounge | Mandarin Oriental, Singapore",1.291073519261246,103.85825151733758,Hotel Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,Dolce Vita,1.290653,103.8583419,Italian Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,Art Stage Singapore,1.283268182205801,103.8589875803299,Art Gallery
DOWNTOWN CORE,1.28747505,103.85603322292744,Ohara Farm Hokkaido Ice Cream,1.288951,103.855374,Ice Cream Shop
DOWNTOWN CORE,1.28747505,103.85603322292744,CITY Hot Pot Shabu shabu,1.284172851493935,103.85158494974766,Hotpot Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,Singapore F1 Padang Grandstand,1.2906556420670499,103.85277271270752,Event Space
DOWNTOWN CORE,1.28747505,103.85603322292744,The Coffee Bean & Tea Leaf,1.2921935741844393,103.85645334749056,Café
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Sands Hotel,1.2829318975377495,103.86036912469501,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,MELT ~ The World Café,1.2908594382270102,103.85836243629456,Buffet
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Sands TDR Entrance,1.2860651151337104,103.85997621197475,Casino
DOWNTOWN CORE,1.28747505,103.85603322292744,Sands SkyPark,1.284642637495982,103.86088735211888,Roof Deck
DOWNTOWN CORE,1.28747505,103.85603322292744,The Salad Shop,1.2855231912921747,103.85117679834366,Salad Place
DOWNTOWN CORE,1.28747505,103.85603322292744,TWG Tea Salon & Boutique,1.2850186519594313,103.8596028939413,Tea Room
DOWNTOWN CORE,1.28747505,103.85603322292744,Kiddy Palace,1.2919741154847397,103.85644294094686,Kids Store
DOWNTOWN CORE,1.28747505,103.85603322292744,Spectra (Light & Water Show),1.2842580991387167,103.85838570274922,General Entertainment
DOWNTOWN CORE,1.28747505,103.85603322292744,Rain Oculus,1.2838131919107123,103.85875019434823,Plaza
DOWNTOWN CORE,1.28747505,103.85603322292744,Caffe Fernet,1.2826692114051046,103.85374749884602,Italian Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,Sabaai Sabaai Traditional Thai Massage,1.2869638906726741,103.84951228210039,Massage Studio
DOWNTOWN CORE,1.28747505,103.85603322292744,Super Loco Custom House,1.282502,103.853714,Mexican Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,JW Marriott Hotel Singapore South Beach,1.2944687727723396,103.85579288005829,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Palm Beach Seafood Restaurant,1.2863125290266249,103.85433687075343,Seafood Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,JAAN,1.2931605181667738,103.85358339518467,Modern European Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,Collin's,1.2916857172803315,103.85843675278069,Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,1-Altitude,1.284794431317664,103.85115087325562,Cocktail Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,Virgin Active,1.284608,103.850815,Gym / Fitness Center
DOWNTOWN CORE,1.28747505,103.85603322292744,Venchi,1.2844113,103.8596,Chocolate Shop
DOWNTOWN CORE,1.28747505,103.85603322292744,Club55,1.283589563460545,103.86072249801893,Lounge
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Square Playground,1.292128719650314,103.85669336032836,Playground
DOWNTOWN CORE,1.28747505,103.85603322292744,Smoke & Mirrors,1.2903374976035917,103.85200420890978,Cocktail Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,Swissôtel The Stamford,1.2932692919758972,103.85381698494072,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,SkyPark Poolside Bar,1.2838541315567908,103.8607425970635,Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,Fairmont Singapore,1.2942607333023317,103.85393147405182,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,The Daily Cut,1.2841252538898542,103.8514682157539,Salad Place
DOWNTOWN CORE,1.28747505,103.85603322292744,Yellow Cab Pizza Co.,1.2926980156684706,103.85590906329733,Pizza Place
DOWNTOWN CORE,1.28747505,103.85603322292744,Headquarters,1.2877232260225064,103.84938113291551,Nightclub
DOWNTOWN CORE,1.28747505,103.85603322292744,Tower 3 Marina Bay Sands Hotel,1.2844522252432624,103.86090225184591,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Raffles Hotel,1.2947218664089226,103.85409000532518,Hotel
DOWNTOWN CORE,1.28747505,103.85603322292744,Milksha,1.2930582904924646,103.85703206062317,Bubble Tea Shop
DOWNTOWN CORE,1.28747505,103.85603322292744,Lantern,1.2832618010900512,103.85359781518986,Cocktail Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,The Singapore Flyer,1.2895908097655813,103.86344081886068,Theme Park Ride / Attraction
DOWNTOWN CORE,1.28747505,103.85603322292744,LeVeL 33 Craft-Brewery Restaurant & Lounge,1.280395665493566,103.85420436595382,Brewery
DOWNTOWN CORE,1.28747505,103.85603322292744,Sky on 57 - Flight,1.2824691442711114,103.85998986984039,Lounge
DOWNTOWN CORE,1.28747505,103.85603322292744,Marina Bay Sands Olympic Walk,1.2812140010789572,103.85660804486326,Scenic Lookout
DOWNTOWN CORE,1.28747505,103.85603322292744,Saboten Japanese Cutlet,1.2926926278383832,103.8593775918464,Japanese Restaurant
DOWNTOWN CORE,1.28747505,103.85603322292744,The Landing Point,1.2835978417702665,103.85319689173761,Hotel Bar
DOWNTOWN CORE,1.28747505,103.85603322292744,Gardens by the Bay,1.2824168340556683,103.86259434653532,Garden
DOWNTOWN CORE,1.28747505,103.85603322292744,Southbridge,1.2884173931217346,103.84922306338333,Bistro
DOWNTOWN CORE,1.28747505,103.85603322292744,TWG Tea Garden,1.283200790944289,103.85920312401153,Tea Room
DOWNTOWN CORE,1.28747505,103.85603322292744,Patisserie G,1.2921046995456154,103.85995848268044,Café
GEYLANG,1.3181862,103.8870563,Sik Bao Sin (Desmond's Creations),1.314240585160772,103.88782450422956,Cantonese Restaurant
GEYLANG,1.3181862,103.8870563,Hong Qin Fish & Duck Porridge,1.3157868493163372,103.88566302456583,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,Sin Hin Restaurant,1.319785286416963,103.885765457607,Asian Restaurant
GEYLANG,1.3181862,103.8870563,The Skewer Bar,1.3136741,103.88387,BBQ Joint
GEYLANG,1.3181862,103.8870563,GreenDot,1.3186514577773971,103.89259020274233,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,Singapore Basketball Centre,1.3207803623788372,103.8878728070413,Basketball Court
GEYLANG,1.3181862,103.8870563,89.7 Supper Club,1.3188598823186444,103.8919079768642,Asian Restaurant
GEYLANG,1.3181862,103.8870563,J.B. Ah Meng Restaurant,1.3137354527523077,103.88618230819701,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,粥大王! Rice House,1.3169052080259087,103.88834316820818,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,Stuff'd,1.3186616271027642,103.89268131715338,Burrito Place
GEYLANG,1.3181862,103.8870563,Phoon Huat & Co,1.3165213394849722,103.88115243334511,Kitchen Supply Store
GEYLANG,1.3181862,103.8870563,Geylang East Market & Food Centre,1.3207153419767448,103.88671236955305,Food Court
GEYLANG,1.3181862,103.8870563,Jollibee,1.3188593593693028,103.89314358472808,Fast Food Restaurant
GEYLANG,1.3181862,103.8870563,Gong Cha 贡茶 (Gong Cha),1.3183884583130259,103.89345774599536,Bubble Tea Shop
GEYLANG,1.3181862,103.8870563,悦意坊 Yes Natural F & B Vegetarian Restaurant,1.3158283108791142,103.88380745580389,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,The Tuckshop,1.31199,103.88855,Bar
GEYLANG,1.3181862,103.8870563,Golden Village,1.3184202606021223,103.89351025435845,Multiplex
GEYLANG,1.3181862,103.8870563,Lai Huat Seafood Restaurant 来发海鲜菜馆,1.3119595636204764,103.88809006771774,Seafood Restaurant
GEYLANG,1.3181862,103.8870563,Rochor Beancurd House,1.3148164383113017,103.89065972705548,Dessert Shop
GEYLANG,1.3181862,103.8870563,Shi Wei Xian HongKong Tim Sum,1.3197403514635426,103.88575980500613,Dim Sum Restaurant
GEYLANG,1.3181862,103.8870563,Tanjong Rhu Pau & Confectionery,1.3118396287235783,103.88816177845001,Dim Sum Restaurant
GEYLANG,1.3181862,103.8870563,Arnold's Fried Chicken,1.3149329170587571,103.89307954269954,Fried Chicken Joint
GEYLANG,1.3181862,103.8870563,No Signboard Seafood Restaurant,1.3131547235738912,103.88270024466065,Seafood Restaurant
GEYLANG,1.3181862,103.8870563,Tan Ser Seng Herbs (Turtle) Restaurant 生成山瑞補品 (Tan Ser Seng Herbs (Turtle) Restaurant),1.3140679592229851,103.87998104095459,Soup Place
GEYLANG,1.3181862,103.8870563,Keng Wah Sung Cafe,1.315113,103.891556,Food Court
GEYLANG,1.3181862,103.8870563,L32 手工面 Hand Made Noodles,1.3139135,103.88706,Noodle House
GEYLANG,1.3181862,103.8870563,Ramen Keisuke Tonkotsu King,1.3188280939122243,103.89312231340318,Ramen Restaurant
GEYLANG,1.3181862,103.8870563,Circuit Road Hawker Centre,1.3260037358953867,103.88514304574436,Food Court
GEYLANG,1.3181862,103.8870563,Beauty In The Pot (PINK),1.315093541900878,103.89440766667889,Hotpot Restaurant
GEYLANG,1.3181862,103.8870563,The Lorong 24A shophouse series,1.3127769320076033,103.88404451502628,Boarding House
GEYLANG,1.3181862,103.8870563,Blk 89 Circuit Road Market & Food Centre,1.3234326542902626,103.88546522967964,Food Court
GEYLANG,1.3181862,103.8870563,Don Lechon Singapore,1.3139005289289076,103.8913971191184,Filipino Restaurant
GEYLANG,1.3181862,103.8870563,Dapur Penyet,1.3151594644299385,103.89378373711894,Indonesian Restaurant
GEYLANG,1.3181862,103.8870563,Builders At Sims,1.3177386057864162,103.87984780473529,Café
GEYLANG,1.3181862,103.8870563,Little Vietnam Restaurant and Cafe,1.3141456303302284,103.89196098879732,Vietnamese Restaurant
GEYLANG,1.3181862,103.8870563,NTUC FairPrice,1.318726510347357,103.89375517698636,Supermarket
GEYLANG,1.3181862,103.8870563,Sean Kee Duck Rice,1.3144597481067506,103.88858696959619,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,"Home United FC, Youth Football Academy",1.324537448984242,103.88324591214173,Soccer Field
